State,Sector,Year,Value
Kentucky,Transportation,1997,30.26003057
Kentucky,Transportation,1998,30.26614859
Kentucky,Transportation,1999,31.36089928
Kentucky,Transportation,2000,31.48286155
Kentucky,Transportation,2001,31.94814532
Kentucky,Transportation,2002,33.03770386
Kentucky,Transportation,2003,31.38494141
Kentucky,Transportation,2004,34.46001425
Kentucky,Transportation,2005,33.52359993
Kentucky,Transportation,2006,33.42935521
Kentucky,Transportation,2007,34.97650899
Kentucky,Transportation,2008,31.98040667
Kentucky,Transportation,2009,32.02667082
Kentucky,Transportation,2010,32.68317215
Kentucky,Population,1990,"3,694,048"
Kentucky,Population,1991,"3,722,328"
Kentucky,Population,1992,"3,765,469"
Kentucky,Population,1993,"3,812,206"
Kentucky,Population,1994,"3,849,088"
Kentucky,Population,1995,"3,887,427"
Kentucky,Population,1996,"3,919,535"
Kentucky,Population,1997,"3,952,747"
Kentucky,Population,1998,"3,985,390"
Kentucky,Population,1999,"4,018,053"
Kentucky,Population,2000,"4,041,769"
Kentucky,Population,2001,"4,068,132"
Kentucky,Population,2002,"4,089,875"
Kentucky,Population,2003,"4,117,170"
Kentucky,Population,2004,"4,146,101"
Kentucky,Population,2005,"4,182,742"
Kentucky,Population,2006,"4,219,239"
Kentucky,Population,2007,"4,256,672"
Kentucky,Population,2008,"4,289,878"
Kentucky,Population,2009,"4,317,074"
Kentucky,Population,2010,"4,339,367"
Louisiana,Commercial,1990,1.902256529
Louisiana,Commercial,1991,1.932470988
Louisiana,Commercial,1992,1.952632975
Louisiana,Commercial,1993,1.776060949
Louisiana,Commercial,1994,1.732272047
Louisiana,Commercial,1995,1.492802167
Louisiana,Commercial,1996,1.563462071
Louisiana,Commercial,1997,1.758992784
Louisiana,Commercial,1998,1.619498751
Louisiana,Commercial,1999,1.761445297
Louisiana,Commercial,2000,2.573073429
Louisiana,Commercial,2001,1.977241106
Louisiana,Commercial,2002,1.937867282
Louisiana,Commercial,2003,2.409167872
Louisiana,Commercial,2004,2.150942442
Louisiana,Commercial,2005,2.050740183
Louisiana,Commercial,2006,1.460370776
Louisiana,Commercial,2007,2.673486768
Louisiana,Commercial,2008,1.582116656
Louisiana,Commercial,2009,2.031909398
Louisiana,Commercial,2010,1.928894851
Louisiana,Electric Power,1990,34.62056435
Louisiana,Electric Power,1991,34.69380294
Louisiana,Electric Power,1992,36.0914987
Louisiana,Electric Power,1993,37.85006216
Louisiana,Electric Power,1994,39.16893084
Louisiana,Electric Power,1995,40.02708599
Louisiana,Electric Power,1996,35.71023782
Louisiana,Electric Power,1997,39.49548277
Louisiana,Electric Power,1998,41.14623451
Louisiana,Electric Power,1999,41.1505438
Louisiana,Electric Power,2000,42.5550586
Louisiana,Electric Power,2001,39.1901994
Louisiana,Electric Power,2002,41.34062674
Louisiana,Electric Power,2003,38.87792298
Louisiana,Electric Power,2004,40.84985691
Louisiana,Electric Power,2005,42.74863261
Louisiana,Electric Power,2006,37.75692553
Louisiana,Electric Power,2007,38.05863155
Louisiana,Electric Power,2008,39.77011543
Louisiana,Electric Power,2009,37.63751154
Louisiana,Electric Power,2010,42.4448791
Louisiana,Industrial,1990,113.315505
Louisiana,Industrial,1991,109.7708562
Louisiana,Industrial,1992,115.8837485
Louisiana,Industrial,1993,118.8158339
Louisiana,Industrial,1994,121.2043933
Louisiana,Industrial,1995,120.622864
Louisiana,Industrial,1996,124.560736
Louisiana,Industrial,1997,131.8075913
Louisiana,Industrial,1998,117.4229997
Louisiana,Industrial,1999,115.2201642
Louisiana,Industrial,2000,120.9150742
Louisiana,Industrial,2001,109.36578
Louisiana,Industrial,2002,113.5045389
Louisiana,Industrial,2003,111.4436888
Louisiana,Industrial,2004,117.601456
Louisiana,Industrial,2005,112.9756948
Louisiana,Industrial,2006,125.670852
Louisiana,Industrial,2007,120.6661892
Louisiana,Industrial,2008,110.7397901
Louisiana,Industrial,2009,102.8996308
Louisiana,Industrial,2010,115.7537512
Louisiana,Residential,1990,3.110585724
Louisiana,Residential,1991,3.204793757
Louisiana,Residential,1992,3.272608562
Louisiana,Residential,1993,3.254860371
Louisiana,Residential,1994,3.060996724
Louisiana,Residential,1995,3.01201247
Louisiana,Residential,1996,3.300081015
Louisiana,Residential,1997,3.383288603
Louisiana,Residential,1998,2.999079472
Louisiana,Residential,1999,2.899964912
Louisiana,Residential,2000,3.267906362
Louisiana,Residential,2001,3.092517195
Louisiana,Residential,2002,2.920959025
Louisiana,Residential,2003,2.773281319
Louisiana,Residential,2004,2.507985255
Louisiana,Residential,2005,2.479265089
Louisiana,Residential,2006,2.046850131
Louisiana,Residential,2007,2.167996853
Louisiana,Residential,2008,2.21334722
Louisiana,Residential,2009,2.196612984
Louisiana,Residential,2010,2.643281549
Louisiana,Transportation,1990,48.88693349
Louisiana,Transportation,1991,51.3305991
Louisiana,Transportation,1992,51.41589888
Louisiana,Transportation,1993,51.37097613
Louisiana,Transportation,1994,53.93256782
Louisiana,Transportation,1995,53.94568132
Louisiana,Transportation,1996,59.25928408
Louisiana,Transportation,1997,56.62800301
Louisiana,Transportation,1998,55.43505611
Louisiana,Transportation,1999,55.29873682
Louisiana,Transportation,2000,60.99922396
Louisiana,Transportation,2001,53.52543731
Louisiana,Transportation,2002,54.8610437
Louisiana,Transportation,2003,54.28616762
Louisiana,Transportation,2004,53.65410587
Louisiana,Transportation,2005,51.05721419
Louisiana,Transportation,2006,55.00931256
Louisiana,Transportation,2007,50.80275868
Louisiana,Transportation,2008,45.87988831
Louisiana,Transportation,2009,45.44196828
Louisiana,Transportation,2010,48.21164952
Louisiana,Population,1990,"4,221,532"
Louisiana,Population,1991,"4,253,279"
Louisiana,Population,1992,"4,293,003"
Louisiana,Population,1993,"4,316,428"
Louisiana,Population,1994,"4,347,481"
Louisiana,Population,1995,"4,378,779"
Louisiana,Population,1996,"4,398,877"
Louisiana,Population,1997,"4,421,071"
Louisiana,Population,1998,"4,440,344"
Louisiana,Population,1999,"4,460,811"
Louisiana,Population,2000,"4,468,976"
Louisiana,Population,2001,"4,477,875"
Louisiana,Population,2002,"4,497,267"
Louisiana,Population,2003,"4,521,042"
Louisiana,Population,2004,"4,552,238"
Louisiana,Population,2005,"4,576,628"
Louisiana,Population,2006,"4,302,665"
Louisiana,Population,2007,"4,375,581"
Louisiana,Population,2008,"4,435,586"
Louisiana,Population,2009,"4,491,648"
Louisiana,Population,2010,"4,533,372"
Maine,Commercial,1990,2.229750098
Maine,Commercial,1991,2.204375937
Maine,Commercial,1992,1.787983415
Maine,Commercial,1993,1.767023831
Maine,Commercial,1994,1.802520445
Maine,Commercial,1995,1.522857626
Maine,Commercial,1996,1.679322648
Maine,Commercial,1997,1.648702847
Maine,Commercial,1998,1.709992858
Maine,Commercial,1999,1.590686988
Maine,Commercial,2000,1.890865894
Maine,Commercial,2001,1.590648911
Maine,Commercial,2002,1.809534703
Maine,Commercial,2003,2.264129941
Maine,Commercial,2004,2.17477529
Maine,Commercial,2005,2.092620294
Maine,Commercial,2006,1.809014986
Maine,Commercial,2007,2.174616134
Maine,Commercial,2008,2.192398146
Maine,Commercial,2009,1.848167232
Maine,Commercial,2010,1.769364251
Maine,Electric Power,1990,2.058350939
Maine,Electric Power,1991,1.674776219
Maine,Electric Power,1992,1.644404598
Maine,Electric Power,1993,1.307348541
Maine,Electric Power,1994,1.211990329
Maine,Electric Power,1995,1.233688984
Maine,Electric Power,1996,1.089748708
Maine,Electric Power,1997,1.737306249
Maine,Electric Power,1998,1.923422707
Maine,Electric Power,1999,3.243861828
Maine,Electric Power,2000,3.491777927
Maine,Electric Power,2001,5.693703921
Maine,Electric Power,2002,5.877187316
Maine,Electric Power,2003,4.741980827
Maine,Electric Power,2004,4.50718656
Maine,Electric Power,2005,3.790397795
Maine,Electric Power,2006,2.689121164
Maine,Electric Power,2007,2.572207812
Maine,Electric Power,2008,2.530241729
Maine,Electric Power,2009,2.359099141
Maine,Electric Power,2010,2.571845877
Maine,Industrial,1990,3.364568835
Maine,Industrial,1991,3.967626763
Maine,Industrial,1992,5.319523485
Maine,Industrial,1993,5.027213012
Maine,Industrial,1994,6.257164733
Maine,Industrial,1995,4.87825209
Maine,Industrial,1996,5.019821736
Maine,Industrial,1997,4.410035878
Maine,Industrial,1998,3.71887006
Maine,Industrial,1999,3.434267465
Maine,Industrial,2000,4.335201035
Maine,Industrial,2001,3.528985375
Maine,Industrial,2002,3.948271612
Maine,Industrial,2003,2.415387654
Maine,Industrial,2004,3.421794417
Maine,Industrial,2005,3.156489691
Maine,Industrial,2006,3.308095974
Maine,Industrial,2007,3.35858351
Maine,Industrial,2008,3.203685603
Maine,Industrial,2009,2.833085988
Maine,Industrial,2010,2.848710584
Maine,Residential,1990,2.985166356
Maine,Residential,1991,2.989921583
Maine,Residential,1992,3.008727763
Maine,Residential,1993,3.125454526
Maine,Residential,1994,3.203126393
Maine,Residential,1995,3.939831325
Maine,Residential,1996,4.053030778
Maine,Residential,1997,3.921538301
Maine,Residential,1998,4.229300065
Maine,Residential,1999,4.026401658
Maine,Residential,2000,3.901421976
Maine,Residential,2001,3.881733257
Maine,Residential,2002,3.488786076
Maine,Residential,2003,4.665285043
Maine,Residential,2004,5.195822957
Maine,Residential,2005,4.634100191
Maine,Residential,2006,4.025810597
Maine,Residential,2007,3.858358879
Maine,Residential,2008,3.225008905
Maine,Residential,2009,3.001283911
Maine,Residential,2010,2.72621762
Maine,Transportation,1990,8.290885671
Maine,Transportation,1991,7.59100828
Maine,Transportation,1992,7.481221301
Maine,Transportation,1993,7.609775583
Maine,Transportation,1994,7.715415721
Maine,Transportation,1995,7.307440521
Maine,Transportation,1996,7.551105454
Maine,Transportation,1997,7.925854167
Maine,Transportation,1998,7.739181592
Maine,Transportation,1999,7.996625429
Maine,Transportation,2000,8.580728724
Maine,Transportation,2001,7.66283216
Maine,Transportation,2002,8.749318251
Maine,Transportation,2003,9.30599736
Maine,Transportation,2004,8.710201232
Maine,Transportation,2005,9.381827208
Maine,Transportation,2006,9.413313515
Maine,Transportation,2007,9.058618851
Maine,Transportation,2008,8.294605291
Maine,Transportation,2009,8.487260124
Maine,Transportation,2010,8.604012091
Maine,Population,1990,"1,231,719"
Maine,Population,1991,"1,237,081"
Maine,Population,1992,"1,238,508"
Maine,Population,1993,"1,242,302"
Maine,Population,1994,"1,242,662"
Maine,Population,1995,"1,243,480"
Maine,Population,1996,"1,249,060"
Maine,Population,1997,"1,254,774"
Maine,Population,1998,"1,259,127"
Maine,Population,1999,"1,266,808"
Maine,Population,2000,"1,274,923"
Maine,Population,2001,"1,285,692"
Maine,Population,2002,"1,295,960"
Maine,Population,2003,"1,306,513"
Maine,Population,2004,"1,313,688"
Maine,Population,2005,"1,318,787"
Maine,Population,2006,"1,323,619"
Maine,Population,2007,"1,327,040"
Maine,Population,2008,"1,330,509"
Maine,Population,2009,"1,329,590"
Maine,Population,2010,"1,328,361"
Maryland,Commercial,1990,2.931523463
Maryland,Commercial,1991,3.531756366
Maryland,Commercial,1992,4.024887555
Maryland,Commercial,1993,3.899810783
Maryland,Commercial,1994,4.275268196
Maryland,Commercial,1995,4.783665493
Maryland,Commercial,1996,4.279185846
Maryland,Commercial,1997,4.215680879
Maryland,Commercial,1998,4.68443613
Maryland,Commercial,1999,4.519103284
Maryland,Commercial,2000,4.686983467
Maryland,Commercial,2001,4.841749631
Maryland,Commercial,2002,4.85738648
Maryland,Commercial,2003,5.28600347
Maryland,Commercial,2004,5.167862899
Maryland,Commercial,2005,4.991001438
Maryland,Commercial,2006,4.561278124
Maryland,Commercial,2007,4.65989571
Maryland,Commercial,2008,4.694591258
Maryland,Commercial,2009,4.782566084
Maryland,Commercial,2010,4.960226858
Maryland,Electric Power,1990,26.10013876
Maryland,Electric Power,1991,25.71479096
Maryland,Electric Power,1992,24.96402105
Maryland,Electric Power,1993,27.22669421
Maryland,Electric Power,1994,28.01367878
Maryland,Electric Power,1995,27.09251492
Maryland,Electric Power,1996,27.58658656
Maryland,Electric Power,1997,27.61270539
Maryland,Electric Power,1998,30.29641077
Maryland,Electric Power,1999,31.37051313
Maryland,Electric Power,2000,30.49824295
Maryland,Electric Power,2001,29.84020484
Maryland,Electric Power,2002,30.21267085
Maryland,Electric Power,2003,31.09034151
Maryland,Electric Power,2004,30.31985656
Maryland,Electric Power,2005,31.59442345
Maryland,Electric Power,2006,28.89356665
Maryland,Electric Power,2007,29.68130247
Maryland,Electric Power,2008,27.42281454
Maryland,Electric Power,2009,23.92934388
Maryland,Electric Power,2010,24.5165493
Maryland,Industrial,1990,11.70852315
Maryland,Industrial,1991,9.868682217
Maryland,Industrial,1992,7.125840798
Maryland,Industrial,1993,7.052067567
Maryland,Industrial,1994,7.130935396
Maryland,Industrial,1995,6.865390922
Maryland,Industrial,1996,7.487853257
Maryland,Industrial,1997,7.699152712
Maryland,Industrial,1998,7.297263508
Maryland,Industrial,1999,7.211093873
Maryland,Industrial,2000,6.826769633
Maryland,Industrial,2001,8.575108289
Maryland,Industrial,2002,8.341810423
Maryland,Industrial,2003,7.939671593
Maryland,Industrial,2004,9.078542428
Maryland,Industrial,2005,8.6365665
Maryland,Industrial,2006,6.16825031
Maryland,Industrial,2007,5.638403255
Maryland,Industrial,2008,5.49012935
Maryland,Industrial,2009,4.635702138
Maryland,Industrial,2010,4.57269844
Maryland,Residential,1990,6.198485574
Maryland,Residential,1991,6.25925807
Maryland,Residential,1992,6.718463639
Maryland,Residential,1993,7.073964743
Maryland,Residential,1994,7.024190724
Maryland,Residential,1995,6.905324659
Maryland,Residential,1996,7.778261032
Maryland,Residential,1997,7.04840665
Maryland,Residential,1998,6.255983419
Maryland,Residential,1999,6.658721244
Maryland,Residential,2000,7.187296513
Maryland,Residential,2001,6.477394544
Maryland,Residential,2002,6.7452911
Maryland,Residential,2003,7.379975446
Maryland,Residential,2004,7.136821031
Maryland,Residential,2005,7.174980414
Maryland,Residential,2006,5.90143346
Maryland,Residential,2007,6.500887208
Maryland,Residential,2008,6.273483262
Maryland,Residential,2009,6.517784444
Maryland,Residential,2010,6.621688527
Maryland,Transportation,1990,23.63335095
Maryland,Transportation,1991,24.01822915
Maryland,Transportation,1992,24.6139827
Maryland,Transportation,1993,24.53282881
Maryland,Transportation,1994,24.43289467
Maryland,Transportation,1995,24.79050548
Maryland,Transportation,1996,25.45444457
Maryland,Transportation,1997,26.20865824
Maryland,Transportation,1998,26.99852491
Maryland,Transportation,1999,28.44174068
Maryland,Transportation,2000,28.62886807
Maryland,Transportation,2001,28.78929917
Maryland,Transportation,2002,28.3662353
Maryland,Transportation,2003,29.29217642
Maryland,Transportation,2004,31.13479076
Maryland,Transportation,2005,32.09207101
Maryland,Transportation,2006,32.05318121
Maryland,Transportation,2007,31.67614039
Maryland,Transportation,2008,30.93227059
Maryland,Transportation,2009,31.60954559
Maryland,Transportation,2010,29.94492941
Maryland,Population,1990,"4,799,770"
Maryland,Population,1991,"4,867,641"
Maryland,Population,1992,"4,923,368"
Maryland,Population,1993,"4,971,889"
Maryland,Population,1994,"5,023,060"
Maryland,Population,1995,"5,070,033"
Maryland,Population,1996,"5,111,986"
Maryland,Population,1997,"5,157,328"
Maryland,Population,1998,"5,204,464"
Maryland,Population,1999,"5,254,509"
Maryland,Population,2000,"5,296,486"
Maryland,Population,2001,"5,374,691"
Maryland,Population,2002,"5,440,389"
Maryland,Population,2003,"5,496,269"
Maryland,Population,2004,"5,546,935"
Maryland,Population,2005,"5,592,379"
Maryland,Population,2006,"5,627,367"
Maryland,Population,2007,"5,653,408"
Maryland,Population,2008,"5,684,965"
Maryland,Population,2009,"5,730,388"
Maryland,Population,2010,"5,773,552"
Massachusetts,Commercial,1990,8.385785633
Massachusetts,Commercial,1991,9.166235907
Massachusetts,Commercial,1992,8.925080811
Massachusetts,Commercial,1993,7.984085543
Massachusetts,Commercial,1994,8.860129854
Massachusetts,Commercial,1995,8.952343538
Massachusetts,Commercial,1996,9.054055879
Massachusetts,Commercial,1997,9.445786827
Massachusetts,Commercial,1998,8.074887373
Massachusetts,Commercial,1999,6.191390656
Massachusetts,Commercial,2000,6.761540575
Massachusetts,Commercial,2001,5.746185251
Massachusetts,Commercial,2002,5.866402502
Massachusetts,Commercial,2003,7.010497003
Massachusetts,Commercial,2004,6.512110432
Massachusetts,Commercial,2005,6.661209017
Massachusetts,Commercial,2006,5.003897624
Massachusetts,Commercial,2007,5.346509407
Massachusetts,Commercial,2008,5.671356909
Massachusetts,Commercial,2009,5.853819714
Massachusetts,Commercial,2010,6.794225022
Massachusetts,Electric Power,1990,25.09194836
Massachusetts,Electric Power,1991,25.73530883
Massachusetts,Electric Power,1992,24.26055243
Massachusetts,Electric Power,1993,21.85237033
Massachusetts,Electric Power,1994,22.18586459
Massachusetts,Electric Power,1995,21.29073351
Massachusetts,Electric Power,1996,20.72478293
Massachusetts,Electric Power,1997,25.98366211
Massachusetts,Electric Power,1998,26.41753885
Massachusetts,Electric Power,1999,23.64840164
Massachusetts,Electric Power,2000,21.80724213
Massachusetts,Electric Power,2001,21.61553027
Massachusetts,Electric Power,2002,22.51729006
Massachusetts,Electric Power,2003,24.62306335
Massachusetts,Electric Power,2004,23.36466255
Massachusetts,Electric Power,2005,24.09161635
Massachusetts,Electric Power,2006,21.2353879
Massachusetts,Electric Power,2007,23.26550918
Massachusetts,Electric Power,2008,19.81081076
Massachusetts,Electric Power,2009,17.27059689
Massachusetts,Electric Power,2010,17.99276568
Massachusetts,Industrial,1990,5.56571995
Massachusetts,Industrial,1991,4.981020253
Massachusetts,Industrial,1992,6.742527081
Massachusetts,Industrial,1993,6.938942032
Massachusetts,Industrial,1994,5.976936152
Massachusetts,Industrial,1995,5.231947255
Massachusetts,Industrial,1996,5.232515379
Massachusetts,Industrial,1997,5.350195086
Massachusetts,Industrial,1998,5.255658259
Massachusetts,Industrial,1999,5.926127998
Massachusetts,Industrial,2000,5.709396566
Massachusetts,Industrial,2001,6.812444578
Massachusetts,Industrial,2002,6.667565369
Massachusetts,Industrial,2003,4.385775368
Massachusetts,Industrial,2004,4.234860294
Massachusetts,Industrial,2005,4.49805631
Massachusetts,Industrial,2006,4.386506356
Massachusetts,Industrial,2007,4.342259752
Massachusetts,Industrial,2008,4.011278024
